"CowId","herd","SERVICE_DATE"
416,3,21JUL2017
417,3,19FEB2016
417,3,08APR2016
417,3,25APR2016
418,3,21NOV2015
418,3,23FEB2016
418,3,31MAR2017
418,3,28APR2017
418,3,21JUL2017
418,3,05SEP2017
418,3,04NOV2017
420,2,21FEB2017
420,2,22MAY2017
420,2,24JUN2017
421,2,24JUN2016
421,2,24FEB2017
423,2,09AUG2016
423,2,31AUG2016
423,2,25OCT2017
423,2,04DEC2017
423,2,30DEC2017
424,2,21NOV2016
424,2,24FEB2017
425,3,09SEP2017
425,3,31OCT2017
425,3,04DEC2017
426,3,20JAN2016
426,3,27MAY2016
426,3,21APR2017
427,3,25MAY2016
427,3,05MAY2017
427,3,21JUL2017
428,3,14MAY2016
428,3,23APR2017
428,3,20JUN2017
429,3,07MAY2016
429,3,09AUG2016
429,3,28JUL2017
430,3,14MAY2016
430,3,20APR2017
430,3,11JUN2017
430,3,15JUL2017
431,3,07MAY2016
432,3,14JAN2016
432,3,19FEB2016
432,3,03JUN2016
432,3,12JUL2016
432,3,17SEP2016
432,3,12NOV2016
433,2,18FEB2017
434,2,29FEB2016
434,2,11OCT2016
434,2,29NOV2016
434,2,31JAN2017
434,2,25FEB2017
434,2,21MAR2017
435,2,24FEB2017
436,2,12SEP2016
437,1,26NOV2015
437,1,09DEC2015
437,1,06DEC2016
438,2,24FEB2017
440,3,09AUG2016
440,3,17SEP2016
441,3,07MAY2016
441,3,08JUN2016
441,3,12JUL2016
441,3,17SEP2016
441,3,11NOV2016
441,3,19OCT2017
441,3,30NOV2017
442,3,07MAY2016
442,3,14MAY2016
442,3,15MAY2017
442,3,13JUL2017
442,3,18DEC2017
443,3,13JAN2016
443,3,14MAY2016
443,3,19NOV2016
444,2,13DEC2016
444,2,24NOV2017
446,2,11DEC2016
446,2,12DEC2016
446,2,13DEC2017
447,2,03JAN2017
447,2,01FEB2017
448,3,18JUN2016
448,3,20AUG2016
448,3,27SEP2016
448,3,12NOV2016
448,3,12NOV2016
449,3,08APR2016
449,3,24MAY2016
449,3,05MAY2017
449,3,31AUG2017
449,3,04NOV2017
449,3,16DEC2017
450,3,28NOV2016
450,3,08JAN2017
450,3,28DEC2017
451,3,23NOV2016
451,3,02NOV2017
451,3,12DEC2017
452,3,12JUL2016
452,3,15JUN2017
453,2,07NOV2016
455,3,12JUL2016
455,3,15JUN2017
455,3,27JUL2017
455,3,09SEP2017
456,3,12JUL2016
456,3,16JUN2017
456,3,27JUL2017
456,3,10SEP2017
456,3,31OCT2017
456,3,22NOV2017
458,3,10MAR2017
458,3,28APR2017
458,3,09JUN2017
458,3,31AUG2017
458,3,28OCT2017
459,3,28NOV2016
461,3,12JUL2016
461,3,20AUG2016
461,3,27SEP2016
461,3,19NOV2016
461,3,19OCT2017
462,3,17AUG2016
462,3,27JUL2017
463,3,12NOV2016
463,3,08JAN2017
463,3,28DEC2017
464,3,24NOV2016
464,3,10FEB2017
464,3,01DEC2017
465,3,11JUL2016
465,3,12JUL2016
465,3,15JUN2017
465,3,27JUL2017
466,3,16NOV2016
466,3,17NOV2016
466,3,28NOV2016
466,3,17JAN2017
466,3,03APR2017
466,3,15MAY2017
467,3,23NOV2016
467,3,17JAN2017
467,3,03MAR2017
468,3,20AUG2016
468,3,09SEP2017
468,3,04NOV2017
470,2,20MAY2017
470,2,24JUN2017
471,2,02DEC2016
471,2,20NOV2017
472,3,06MAY2017
472,3,07JUL2017
472,3,30JUL2017
472,3,09SEP2017
473,3,12NOV2016
474,2,24FEB2017
474,2,16MAY2017
475,2,16MAY2017
475,2,24JUN2017
476,3,23NOV2016
476,3,17JAN2017
476,3,28DEC2017
478,3,08JAN2017
478,3,15FEB2017
478,3,12DEC2017
479,3,12NOV2016
479,3,19OCT2017
480,2,04JUL2017
481,2,03MAR2017
482,2,20FEB2017
482,2,06APR2017
482,2,24JUN2017
483,2,20FEB2017
483,2,15MAY2017
484,2,31MAY2017
484,2,12NOV2017
485,2,03MAY2017
485,2,24JUN2017
486,2,16JAN2017
486,2,04APR2017
487,3,27FEB2017
487,3,03MAR2017
488,3,28NOV2016
488,3,03MAR2017
488,3,23MAY2017
489,3,12NOV2016
489,3,22SEP2017
491,3,06MAR2017
491,3,25MAR2017
492,3,23NOV2016
492,3,05JAN2017
492,3,03APR2017
492,3,23MAY2017
492,3,28SEP2017
492,3,17OCT2017
494,2,17FEB2017
494,2,15MAY2017
495,2,22FEB2017
496,2,16MAY2017
496,2,06AUG2017
497,2,20MAY2017
498,2,09MAY2017
498,2,04JUL2017
499,3,28FEB2017
500,3,23MAY2017
500,3,14DEC2017
502,3,24FEB2017
502,3,22APR2017
502,3,31JUL2017
502,3,17NOV2017
503,3,01MAR2017
504,2,30APR2017
505,2,03MAY2017
505,2,04JUL2017
506,3,10JAN2017
506,3,16MAY2017
507,3,10JAN2017
507,3,27FEB2017
508,3,03MAR2017
508,3,15MAY2017
509,3,10JAN2017
510,3,10JAN2017
510,3,30JAN2017
511,3,14FEB2017
514,2,11MAY2017
515,2,02APR2017
517,3,24JAN2017
518,3,30JAN2017
518,3,20APR2017
520,3,24FEB2017
521,3,20APR2017
521,3,29APR2017
522,3,22APR2017
522,3,21JUL2017
522,3,01AUG2017
523,3,27JUL2017
524,3,21FEB2017
524,3,07JUL2017
525,3,16APR2017
527,3,25MAR2017
528,1,01DEC2017
529,3,21FEB2017
529,3,29MAR2017
530,3,25MAR2017
532,3,12APR2017
534,3,14DEC2017
535,3,25JAN2017
537,3,16MAY2017
539,2,03AUG2017
542,2,01OCT2017
543,2,07APR2017
543,2,11MAY2017
545,2,20MAY2017
545,2,04JUL2017
546,2,11MAY2017
546,2,17JUN2017
546,2,28JUN2017
546,2,12SEP2017
547,3,17OCT2017
548,1,28FEB2017
548,1,15APR2017
548,1,09MAY2017
550,3,21JUN2017
553,2,27SEP2017
554,2,06JUL2017
555,2,07SEP2017
556,2,01OCT2017
559,2,06OCT2017
562,2,29AUG2017
562,2,10OCT2017
565,2,28AUG2017
566,3,21JUN2017
569,3,27MAY2017
570,3,21MAY2017
571,3,07MAY2017
626,3,24JAN2017
626,3,28DEC2017
627,3,23JAN2017
634,3,26JAN2017
634,3,28DEC2017
647,3,01DEC2017
649,2,06MAY2017
649,2,26MAY2017
657,2,18MAR2017
659,2,03MAY2017
660,2,15MAY2017
681,2,02SEP2017
681,2,13NOV2017
